date,discharge_m3s
2020-01-17 00:00:00+00:00,136.72
2020-01-18 00:00:00+00:00,150.36
2020-01-19 00:00:00+00:00,138.32
2020-01-20 00:00:00+00:00,117.03
2020-01-21 00:00:00+00:00,98.77
2020-01-22 00:00:00+00:00,88.33
2020-01-23 00:00:00+00:00,106.89
2020-01-24 00:00:00+00:00,142.22
2020-01-25 00:00:00+00:00,160.06
2020-01-26 00:00:00+00:00,144.55
2020-01-27 00:00:00+00:00,121.18
2020-01-28 00:00:00+00:00,103.47
2020-01-29 00:00:00+00:00,96.5
2020-01-30 00:00:00+00:00,102.04
2020-01-31 00:00:00+00:00,111.72
2020-02-01 00:00:00+00:00,117.3
2020-02-02 00:00:00+00:00,110.94
2020-02-03 00:00:00+00:00,102.28
2020-02-04 00:00:00+00:00,102.04
2020-02-05 00:00:00+00:00,107.14
2020-02-06 00:00:00+00:00,117.58
2020-02-07 00:00:00+00:00,129.32
2020-02-08 00:00:00+00:00,139.28
2020-02-09 00:00:00+00:00,209.86
2020-02-10 00:00:00+00:00,257.82
2020-02-11 00:00:00+00:00,260.82
2020-02-12 00:00:00+00:00,232.88
2020-02-13 00:00:00+00:00,202.7
2020-02-14 00:00:00+00:00,176.83
2020-02-15 00:00:00+00:00,152.11
2020-02-16 00:00:00+00:00,130.83
2020-02-17 00:00:00+00:00,115.95
2020-02-18 00:00:00+00:00,110.94
2020-02-19 00:00:00+00:00,113.02
2020-02-20 00:00:00+00:00,113.82
2020-02-21 00:00:00+00:00,111.98
2020-02-22 00:00:00+00:00,106.4
2020-02-23 00:00:00+00:00,103.47
2020-02-24 00:00:00+00:00,97.63
2020-02-25 00:00:00+00:00,96.5
2020-02-26 00:00:00+00:00,407.32
2020-02-27 00:00:00+00:00,617.02
2020-02-28 00:00:00+00:00,527.45
2020-02-29 00:00:00+00:00,415.87
2020-03-01 00:00:00+00:00,337.84
2020-03-02 00:00:00+00:00,283.45
2020-03-03 00:00:00+00:00,247.89
2020-03-04 00:00:00+00:00,222.87
2020-03-05 00:00:00+00:00,198.07
2020-03-06 00:00:00+00:00,171.19
2020-03-07 00:00:00+00:00,146.23
2020-03-08 00:00:00+00:00,125.18
2020-03-09 00:00:00+00:00,107.14
2020-03-10 00:00:00+00:00,91.9
2020-03-11 00:00:00+00:00,78.8
2020-03-12 00:00:00+00:00,67.71
2020-03-13 00:00:00+00:00,58.43
2020-03-14 00:00:00+00:00,50.76
2020-03-15 00:00:00+00:00,44.6
2020-03-16 00:00:00+00:00,42.05
2020-03-17 00:00:00+00:00,46.1
2020-03-18 00:00:00+00:00,60.38
2020-03-19 00:00:00+00:00,69.15
2020-03-20 00:00:00+00:00,71.78
2020-03-21 00:00:00+00:00,66.3
2020-03-22 00:00:00+00:00,57.75
2020-03-23 00:00:00+00:00,50.17
2020-03-24 00:00:00+00:00,44.39
2020-03-25 00:00:00+00:00,39.36
2020-03-26 00:00:00+00:00,35.22
2020-03-27 00:00:00+00:00,32.57
2020-03-28 00:00:00+00:00,30.84
2020-03-29 00:00:00+00:00,30.26
2020-03-30 00:00:00+00:00,29.69
2020-03-31 00:00:00+00:00,29.76
2020-04-01 00:00:00+00:00,30.48
2020-04-02 00:00:00+00:00,30.7
2020-04-03 00:00:00+00:00,29.9
2020-04-04 00:00:00+00:00,29.48
2020-04-05 00:00:00+00:00,28.85
2020-04-06 00:00:00+00:00,30.05
2020-04-07 00:00:00+00:00,35.48
2020-04-08 00:00:00+00:00,46.1
2020-04-09 00:00:00+00:00,48.32
2020-04-10 00:00:00+00:00,40.02
2020-04-11 00:00:00+00:00,32.11
2020-04-12 00:00:00+00:00,27.31
2020-04-13 00:00:00+00:00,24.64
2020-04-14 00:00:00+00:00,23.55
2020-04-15 00:00:00+00:00,23.21
2020-04-16 00:00:00+00:00,23.27
2020-04-17 00:00:00+00:00,23.32
2020-04-18 00:00:00+00:00,22.55
2020-04-19 00:00:00+00:00,21.39
2020-04-20 00:00:00+00:00,20.33
2020-04-21 00:00:00+00:00,19.46
2020-04-22 00:00:00+00:00,18.77
2020-04-23 00:00:00+00:00,18.14
2020-04-24 00:00:00+00:00,17.54
2020-04-25 00:00:00+00:00,16.99
2020-04-26 00:00:00+00:00,16.42
2020-04-27 00:00:00+00:00,16.02
2020-04-28 00:00:00+00:00,16.14
2020-04-29 00:00:00+00:00,15.9
2020-04-30 00:00:00+00:00,15.26
2020-05-01 00:00:00+00:00,15.11
2020-05-02 00:00:00+00:00,14.92
2020-05-03 00:00:00+00:00,14.38
2020-05-04 00:00:00+00:00,13.89
2020-05-05 00:00:00+00:00,13.42
2020-05-06 00:00:00+00:00,13.49
2020-05-07 00:00:00+00:00,13.55
2020-05-08 00:00:00+00:00,13.52
2020-05-09 00:00:00+00:00,13.66
2020-05-10 00:00:00+00:00,13.42
2020-05-11 00:00:00+00:00,12.43
2020-05-12 00:00:00+00:00,11.5
2020-05-13 00:00:00+00:00,13.59
2020-05-14 00:00:00+00:00,18.63
2020-05-15 00:00:00+00:00,24.64
2020-05-16 00:00:00+00:00,26.04
2020-05-17 00:00:00+00:00,22.44
2020-05-18 00:00:00+00:00,17.84
2020-05-19 00:00:00+00:00,14.31
2020-05-20 00:00:00+00:00,11.94
2020-05-21 00:00:00+00:00,10.43
2020-05-22 00:00:00+00:00,12.74
2020-05-23 00:00:00+00:00,22.44
2020-05-24 00:00:00+00:00,44.29
2020-05-25 00:00:00+00:00,58.7
2020-05-26 00:00:00+00:00,49.58
2020-05-27 00:00:00+00:00,36.5
2020-05-28 00:00:00+00:00,26.67
2020-05-29 00:00:00+00:00,19.89
2020-05-30 00:00:00+00:00,15.29
2020-05-31 00:00:00+00:00,12.18
2020-06-01 00:00:00+00:00,11.33
2020-06-02 00:00:00+00:00,13.49
2020-06-03 00:00:00+00:00,17.24
2020-06-04 00:00:00+00:00,19.65
2020-06-05 00:00:00+00:00,24.94
2020-06-06 00:00:00+00:00,38.81
2020-06-07 00:00:00+00:00,58.84
2020-06-08 00:00:00+00:00,82.95
2020-06-09 00:00:00+00:00,88.74
2020-06-10 00:00:00+00:00,212.8
2020-06-11 00:00:00+00:00,267.53
2020-06-12 00:00:00+00:00,254.27
2020-06-13 00:00:00+00:00,223.91
2020-06-14 00:00:00+00:00,190.87
2020-06-15 00:00:00+00:00,162.31
2020-06-16 00:00:00+00:00,134.83
2020-06-17 00:00:00+00:00,110.43
2020-06-18 00:00:00+00:00,90.83
2020-06-19 00:00:00+00:00,74.86
2020-06-20 00:00:00+00:00,61.23
2020-06-21 00:00:00+00:00,49.0
2020-06-22 00:00:00+00:00,38.45
2020-06-23 00:00:00+00:00,29.76
2020-06-24 00:00:00+00:00,22.88
2020-06-25 00:00:00+00:00,17.71
2020-06-26 00:00:00+00:00,14.17
2020-06-27 00:00:00+00:00,25.49
2020-06-28 00:00:00+00:00,51.12
2020-06-29 00:00:00+00:00,67.08
2020-06-30 00:00:00+00:00,80.1
2020-07-01 00:00:00+00:00,84.31
2020-07-02 00:00:00+00:00,91.9
2020-07-03 00:00:00+00:00,86.1
2020-07-04 00:00:00+00:00,69.79
2020-07-05 00:00:00+00:00,52.83
2020-07-06 00:00:00+00:00,43.98
2020-07-07 00:00:00+00:00,47.19
2020-07-08 00:00:00+00:00,62.39
2020-07-09 00:00:00+00:00,77.52
2020-07-10 00:00:00+00:00,73.64
2020-07-11 00:00:00+00:00,60.09
2020-07-12 00:00:00+00:00,53.95
2020-07-13 00:00:00+00:00,68.34
2020-07-14 00:00:00+00:00,80.28
2020-07-15 00:00:00+00:00,84.31
2020-07-16 00:00:00+00:00,75.21
2020-07-17 00:00:00+00:00,62.53
2020-07-18 00:00:00+00:00,53.7
2020-07-19 00:00:00+00:00,49.0
2020-07-20 00:00:00+00:00,42.35
2020-07-21 00:00:00+00:00,34.89
2020-07-22 00:00:00+00:00,28.17
2020-07-23 00:00:00+00:00,22.66
2020-07-24 00:00:00+00:00,18.32
2020-07-25 00:00:00+00:00,15.07
2020-07-26 00:00:00+00:00,12.8
2020-07-27 00:00:00+00:00,11.22
2020-07-28 00:00:00+00:00,14.81
2020-07-29 00:00:00+00:00,26.86
2020-07-30 00:00:00+00:00,47.08
2020-07-31 00:00:00+00:00,61.52
2020-08-01 00:00:00+00:00,55.36
2020-08-02 00:00:00+00:00,43.67
2020-08-03 00:00:00+00:00,32.57
2020-08-04 00:00:00+00:00,23.72
2020-08-05 00:00:00+00:00,17.28
2020-08-06 00:00:00+00:00,13.09
2020-08-07 00:00:00+00:00,10.59
2020-08-08 00:00:00+00:00,9.12
2020-08-09 00:00:00+00:00,8.23
2020-08-10 00:00:00+00:00,7.61
2020-08-11 00:00:00+00:00,7.13
2020-08-12 00:00:00+00:00,7.91
2020-08-13 00:00:00+00:00,15.9
2020-08-14 00:00:00+00:00,89.78
2020-08-15 00:00:00+00:00,192.2
2020-08-16 00:00:00+00:00,232.35
2020-08-17 00:00:00+00:00,239.99
2020-08-18 00:00:00+00:00,335.51
2020-08-19 00:00:00+00:00,516.61
2020-08-20 00:00:00+00:00,573.12
2020-08-21 00:00:00+00:00,543.5
2020-08-22 00:00:00+00:00,493.31
2020-08-23 00:00:00+00:00,430.52
2020-08-24 00:00:00+00:00,372.25
2020-08-25 00:00:00+00:00,322.59
2020-08-26 00:00:00+00:00,279.54
2020-08-27 00:00:00+00:00,240.55
2020-08-28 00:00:00+00:00,206.01
2020-08-29 00:00:00+00:00,175.2
2020-08-30 00:00:00+00:00,147.25
2020-08-31 00:00:00+00:00,122.88
2020-09-01 00:00:00+00:00,104.68
2020-09-02 00:00:00+00:00,95.61
2020-09-03 00:00:00+00:00,90.2
2020-09-04 00:00:00+00:00,82.56
2020-09-05 00:00:00+00:00,74.16
2020-09-06 00:00:00+00:00,65.53
2020-09-07 00:00:00+00:00,59.12
2020-09-08 00:00:00+00:00,70.45
2020-09-09 00:00:00+00:00,117.3
2020-09-10 00:00:00+00:00,137.68
2020-09-11 00:00:00+00:00,127.82
2020-09-12 00:00:00+00:00,110.69
2020-09-13 00:00:00+00:00,91.68
2020-09-14 00:00:00+00:00,74.86
2020-09-15 00:00:00+00:00,61.52
2020-09-16 00:00:00+00:00,50.88
2020-09-17 00:00:00+00:00,46.97
2020-09-18 00:00:00+00:00,53.7
2020-09-19 00:00:00+00:00,71.78
2020-09-20 00:00:00+00:00,68.82
2020-09-21 00:00:00+00:00,56.68
2020-09-22 00:00:00+00:00,46.42
2020-09-23 00:00:00+00:00,38.81
2020-09-24 00:00:00+00:00,31.89
2020-09-25 00:00:00+00:00,25.85
2020-09-26 00:00:00+00:00,20.98
2020-09-27 00:00:00+00:00,17.45
2020-09-28 00:00:00+00:00,15.98
2020-09-29 00:00:00+00:00,16.1
2020-09-30 00:00:00+00:00,15.83
2020-10-01 00:00:00+00:00,13.66
2020-10-02 00:00:00+00:00,11.5
2020-10-03 00:00:00+00:00,11.02
2020-10-04 00:00:00+00:00,12.46
2020-10-05 00:00:00+00:00,15.22
2020-10-06 00:00:00+00:00,17.75
2020-10-07 00:00:00+00:00,18.77
2020-10-08 00:00:00+00:00,27.84
2020-10-09 00:00:00+00:00,47.98
2020-10-10 00:00:00+00:00,77.16
2020-10-11 00:00:00+00:00,103.95
2020-10-12 00:00:00+00:00,96.27
2020-10-13 00:00:00+00:00,75.91
2020-10-14 00:00:00+00:00,57.21
2020-10-15 00:00:00+00:00,41.85
2020-10-16 00:00:00+00:00,30.05
2020-10-17 00:00:00+00:00,21.23
2020-10-18 00:00:00+00:00,14.6
2020-10-19 00:00:00+00:00,10.97
2020-10-20 00:00:00+00:00,8.75
2020-10-21 00:00:00+00:00,6.74
2020-10-22 00:00:00+00:00,6.96
2020-10-23 00:00:00+00:00,9.28
2020-10-24 00:00:00+00:00,10.78
2020-10-25 00:00:00+00:00,9.79
2020-10-26 00:00:00+00:00,8.75
2020-10-27 00:00:00+00:00,9.42
2020-10-28 00:00:00+00:00,9.47
2020-10-29 00:00:00+00:00,10.61
2020-10-30 00:00:00+00:00,18.05
2020-10-31 00:00:00+00:00,24.0
2020-11-01 00:00:00+00:00,25.0
2020-11-02 00:00:00+00:00,22.82
2020-11-03 00:00:00+00:00,23.27
2020-11-04 00:00:00+00:00,27.51
2020-11-05 00:00:00+00:00,34.16
2020-11-06 00:00:00+00:00,36.58
2020-11-07 00:00:00+00:00,30.55
2020-11-08 00:00:00+00:00,22.88
2020-11-09 00:00:00+00:00,21.49
2020-11-10 00:00:00+00:00,25.67
2020-11-11 00:00:00+00:00,45.88
2020-11-12 00:00:00+00:00,67.55
2020-11-13 00:00:00+00:00,75.74
2020-11-14 00:00:00+00:00,74.51
2020-11-15 00:00:00+00:00,69.15
2020-11-16 00:00:00+00:00,69.47
2020-11-17 00:00:00+00:00,71.44
2020-11-18 00:00:00+00:00,81.41
2020-11-19 00:00:00+00:00,89.16
2020-11-20 00:00:00+00:00,96.72
2020-11-21 00:00:00+00:00,105.17
2020-11-22 00:00:00+00:00,100.86
2020-11-23 00:00:00+00:00,91.68
2020-11-24 00:00:00+00:00,80.85
2020-11-25 00:00:00+00:00,68.02
2020-11-26 00:00:00+00:00,58.7
2020-11-27 00:00:00+00:00,61.52
2020-11-28 00:00:00+00:00,70.78
2020-11-29 00:00:00+00:00,79.17
2020-11-30 00:00:00+00:00,115.95
2020-12-01 00:00:00+00:00,143.21
2020-12-02 00:00:00+00:00,152.11
2020-12-03 00:00:00+00:00,149.31
2020-12-04 00:00:00+00:00,139.6
2020-12-05 00:00:00+00:00,282.14
2020-12-06 00:00:00+00:00,615.59
2020-12-07 00:00:00+00:00,640.21
2020-12-08 00:00:00+00:00,549.81
2020-12-09 00:00:00+00:00,461.38
2020-12-10 00:00:00+00:00,390.74
2020-12-11 00:00:00+00:00,337.84
2020-12-12 00:00:00+00:00,298.92
2020-12-13 00:00:00+00:00,273.79
2020-12-14 00:00:00+00:00,292.76
2020-12-15 00:00:00+00:00,347.34
2020-12-16 00:00:00+00:00,367.98
2020-12-17 00:00:00+00:00,1075.47
2020-12-18 00:00:00+00:00,1257.93
2020-12-19 00:00:00+00:00,969.51
2020-12-20 00:00:00+00:00,773.46
2020-12-21 00:00:00+00:00,708.58
2020-12-22 00:00:00+00:00,637.26
2020-12-23 00:00:00+00:00,557.47
2020-12-24 00:00:00+00:00,493.31
2020-12-25 00:00:00+00:00,441.59
2020-12-26 00:00:00+00:00,394.37
2020-12-27 00:00:00+00:00,373.11
2020-12-28 00:00:00+00:00,386.26
2020-12-29 00:00:00+00:00,403.58
2020-12-30 00:00:00+00:00,405.44
2020-12-31 00:00:00+00:00,417.79
2021-01-01 00:00:00+00:00,407.32
2021-01-02 00:00:00+00:00,388.05
2021-01-03 00:00:00+00:00,358.75
2021-01-04 00:00:00+00:00,327.1
2021-01-05 00:00:00+00:00,301.0
2021-01-06 00:00:00+00:00,299.61
2021-01-07 00:00:00+00:00,444.66
2021-01-08 00:00:00+00:00,515.42
2021-01-09 00:00:00+00:00,479.84
2021-01-10 00:00:00+00:00,432.51
2021-01-11 00:00:00+00:00,391.65
2021-01-12 00:00:00+00:00,365.44
2021-01-13 00:00:00+00:00,362.08
2021-01-14 00:00:00+00:00,364.59
2021-01-15 00:00:00+00:00,354.63
2021-01-16 00:00:00+00:00,342.56
2021-01-17 00:00:00+00:00,362.92
2021-01-18 00:00:00+00:00,419.73
2021-01-19 00:00:00+00:00,472.15
2021-01-20 00:00:00+00:00,667.34
2021-01-21 00:00:00+00:00,1176.61
2021-01-22 00:00:00+00:00,1357.31
2021-01-23 00:00:00+00:00,1229.27
2021-01-24 00:00:00+00:00,1168.5
2021-01-25 00:00:00+00:00,1204.04
2021-01-26 00:00:00+00:00,1190.24
2021-01-27 00:00:00+00:00,1090.44
2021-01-28 00:00:00+00:00,1024.65
2021-01-29 00:00:00+00:00,985.28
2021-01-30 00:00:00+00:00,940.89
2021-01-31 00:00:00+00:00,902.65
2021-02-01 00:00:00+00:00,958.4
2021-02-02 00:00:00+00:00,973.99
2021-02-03 00:00:00+00:00,896.43
2021-02-04 00:00:00+00:00,804.38
2021-02-05 00:00:00+00:00,725.11
2021-02-06 00:00:00+00:00,652.13
2021-02-07 00:00:00+00:00,581.1
2021-02-08 00:00:00+00:00,519.0
2021-02-09 00:00:00+00:00,463.52
2021-02-10 00:00:00+00:00,414.91
2021-02-11 00:00:00+00:00,373.97
2021-02-12 00:00:00+00:00,388.94
2021-02-13 00:00:00+00:00,404.51
2021-02-14 00:00:00+00:00,432.51
2021-02-15 00:00:00+00:00,425.58
2021-02-16 00:00:00+00:00,400.79
2021-02-17 00:00:00+00:00,361.24
2021-02-18 00:00:00+00:00,319.63
2021-02-19 00:00:00+00:00,280.19
2021-02-20 00:00:00+00:00,245.6
2021-02-21 00:00:00+00:00,216.27
2021-02-22 00:00:00+00:00,192.2
2021-02-23 00:00:00+00:00,171.58
2021-02-24 00:00:00+00:00,289.4
2021-02-25 00:00:00+00:00,388.94
2021-02-26 00:00:00+00:00,394.37
2021-02-27 00:00:00+00:00,357.1
2021-02-28 00:00:00+00:00,455.04
2021-03-01 00:00:00+00:00,537.27
2021-03-02 00:00:00+00:00,528.66
2021-03-03 00:00:00+00:00,516.61
2021-03-04 00:00:00+00:00,589.2
2021-03-05 00:00:00+00:00,602.95
2021-03-06 00:00:00+00:00,560.05
2021-03-07 00:00:00+00:00,497.88
2021-03-08 00:00:00+00:00,439.55
2021-03-09 00:00:00+00:00,408.26
2021-03-10 00:00:00+00:00,382.71
2021-03-11 00:00:00+00:00,348.95
2021-03-12 00:00:00+00:00,308.03
2021-03-13 00:00:00+00:00,274.42
2021-03-14 00:00:00+00:00,249.61
2021-03-15 00:00:00+00:00,265.07
2021-03-16 00:00:00+00:00,276.33
2021-03-17 00:00:00+00:00,285.42
2021-03-18 00:00:00+00:00,296.85
2021-03-19 00:00:00+00:00,294.12
2021-03-20 00:00:00+00:00,263.85
2021-03-21 00:00:00+00:00,231.27
2021-03-22 00:00:00+00:00,224.42
2021-03-23 00:00:00+00:00,249.61
2021-03-24 00:00:00+00:00,313.05
2021-03-25 00:00:00+00:00,348.95
2021-03-26 00:00:00+00:00,336.29
2021-03-27 00:00:00+00:00,327.1
2021-03-28 00:00:00+00:00,332.43
2021-03-29 00:00:00+00:00,369.68
2021-03-30 00:00:00+00:00,380.07
2021-03-31 00:00:00+00:00,357.1
2021-04-01 00:00:00+00:00,312.33
2021-04-02 00:00:00+00:00,270.64
2021-04-03 00:00:00+00:00,236.14
2021-04-04 00:00:00+00:00,209.38
2021-04-05 00:00:00+00:00,188.23
2021-04-06 00:00:00+00:00,170.0
2021-04-07 00:00:00+00:00,155.68
2021-04-08 00:00:00+00:00,144.55
2021-04-09 00:00:00+00:00,133.59
2021-04-10 00:00:00+00:00,120.62
2021-04-11 00:00:00+00:00,105.17
2021-04-12 00:00:00+00:00,90.2
2021-04-13 00:00:00+00:00,77.52
2021-04-14 00:00:00+00:00,66.76
2021-04-15 00:00:00+00:00,56.94
2021-04-16 00:00:00+00:00,48.89
2021-04-17 00:00:00+00:00,68.82
2021-04-18 00:00:00+00:00,96.95
2021-04-19 00:00:00+00:00,118.4
2021-04-20 00:00:00+00:00,114.61
2021-04-21 00:00:00+00:00,98.31
2021-04-22 00:00:00+00:00,84.31
2021-04-23 00:00:00+00:00,74.51
2021-04-24 00:00:00+00:00,65.07
2021-04-25 00:00:00+00:00,55.1
2021-04-26 00:00:00+00:00,46.32
2021-04-27 00:00:00+00:00,39.93
2021-04-28 00:00:00+00:00,35.73
2021-04-29 00:00:00+00:00,32.96
2021-04-30 00:00:00+00:00,30.7
2021-05-01 00:00:00+00:00,28.65
2021-05-02 00:00:00+00:00,27.05
2021-05-03 00:00:00+00:00,25.73
2021-05-04 00:00:00+00:00,24.64
2021-05-05 00:00:00+00:00,23.77
2021-05-06 00:00:00+00:00,76.45
2021-05-07 00:00:00+00:00,240.55
2021-05-08 00:00:00+00:00,278.25
2021-05-09 00:00:00+00:00,229.14
2021-05-10 00:00:00+00:00,183.93
2021-05-11 00:00:00+00:00,155.31
2021-05-12 00:00:00+00:00,239.99
2021-05-13 00:00:00+00:00,365.44
2021-05-14 00:00:00+00:00,356.27
2021-05-15 00:00:00+00:00,293.44
2021-05-16 00:00:00+00:00,242.22
2021-05-17 00:00:00+00:00,201.3
2021-05-18 00:00:00+00:00,166.88
2021-05-19 00:00:00+00:00,137.68
2021-05-20 00:00:00+00:00,112.5
2021-05-21 00:00:00+00:00,91.47
2021-05-22 00:00:00+00:00,79.17
2021-05-23 00:00:00+00:00,76.8
2021-05-24 00:00:00+00:00,84.31
2021-05-25 00:00:00+00:00,77.34
2021-05-26 00:00:00+00:00,62.53
2021-05-27 00:00:00+00:00,49.7
2021-05-28 00:00:00+00:00,40.69
2021-05-29 00:00:00+00:00,35.48
2021-05-30 00:00:00+00:00,37.11
2021-05-31 00:00:00+00:00,49.93
2021-06-01 00:00:00+00:00,54.34
2021-06-02 00:00:00+00:00,47.19
2021-06-03 00:00:00+00:00,39.83
2021-06-04 00:00:00+00:00,33.75
2021-06-05 00:00:00+00:00,28.92
2021-06-06 00:00:00+00:00,27.44
2021-06-07 00:00:00+00:00,40.59
2021-06-08 00:00:00+00:00,82.37
2021-06-09 00:00:00+00:00,149.31
2021-06-10 00:00:00+00:00,194.43
2021-06-11 00:00:00+00:00,202.24
2021-06-12 00:00:00+00:00,187.8
2021-06-13 00:00:00+00:00,160.06
2021-06-14 00:00:00+00:00,132.66
2021-06-15 00:00:00+00:00,108.9
2021-06-16 00:00:00+00:00,89.78
2021-06-17 00:00:00+00:00,76.45
2021-06-18 00:00:00+00:00,69.63
2021-06-19 00:00:00+00:00,240.55
2021-06-20 00:00:00+00:00,516.61
2021-06-21 00:00:00+00:00,491.04
2021-06-22 00:00:00+00:00,403.58
2021-06-23 00:00:00+00:00,336.29
2021-06-24 00:00:00+00:00,283.45
2021-06-25 00:00:00+00:00,240.55
2021-06-26 00:00:00+00:00,206.49
2021-06-27 00:00:00+00:00,176.83
2021-06-28 00:00:00+00:00,456.09
2021-06-29 00:00:00+00:00,804.38
2021-06-30 00:00:00+00:00,676.64
2021-07-01 00:00:00+00:00,527.45
2021-07-02 00:00:00+00:00,424.6
2021-07-03 00:00:00+00:00,350.56
2021-07-04 00:00:00+00:00,293.44
2021-07-05 00:00:00+00:00,247.31
2021-07-06 00:00:00+00:00,208.89
2021-07-07 00:00:00+00:00,177.65
2021-07-08 00:00:00+00:00,151.05
2021-07-09 00:00:00+00:00,126.94
2021-07-10 00:00:00+00:00,104.44
2021-07-11 00:00:00+00:00,84.7
2021-07-12 00:00:00+00:00,68.82
2021-07-13 00:00:00+00:00,56.68
2021-07-14 00:00:00+00:00,47.42
2021-07-15 00:00:00+00:00,42.65
2021-07-16 00:00:00+00:00,57.48
2021-07-17 00:00:00+00:00,86.1
2021-07-18 00:00:00+00:00,87.1
2021-07-19 00:00:00+00:00,73.99
2021-07-20 00:00:00+00:00,60.09
2021-07-21 00:00:00+00:00,49.12
2021-07-22 00:00:00+00:00,40.69
2021-07-23 00:00:00+00:00,34.48
2021-07-24 00:00:00+00:00,30.19
2021-07-25 00:00:00+00:00,27.25
2021-07-26 00:00:00+00:00,25.24
2021-07-27 00:00:00+00:00,26.23
2021-07-28 00:00:00+00:00,30.77
2021-07-29 00:00:00+00:00,41.56
2021-07-30 00:00:00+00:00,44.71
2021-07-31 00:00:00+00:00,36.76
2021-08-01 00:00:00+00:00,29.06
2021-08-02 00:00:00+00:00,24.18
2021-08-03 00:00:00+00:00,21.23
2021-08-04 00:00:00+00:00,19.75
2021-08-05 00:00:00+00:00,18.86
2021-08-06 00:00:00+00:00,18.19
2021-08-07 00:00:00+00:00,18.23
2021-08-08 00:00:00+00:00,18.36
2021-08-09 00:00:00+00:00,18.01
2021-08-10 00:00:00+00:00,17.28
2021-08-11 00:00:00+00:00,18.01
2021-08-12 00:00:00+00:00,22.5
2021-08-13 00:00:00+00:00,48.55
2021-08-14 00:00:00+00:00,86.3
2021-08-15 00:00:00+00:00,119.23
2021-08-16 00:00:00+00:00,126.06
2021-08-17 00:00:00+00:00,118.67
2021-08-18 00:00:00+00:00,103.47
2021-08-19 00:00:00+00:00,84.7
2021-08-20 00:00:00+00:00,66.3
2021-08-21 00:00:00+00:00,50.4
2021-08-22 00:00:00+00:00,38.17
2021-08-23 00:00:00+00:00,29.41
2021-08-24 00:00:00+00:00,23.49
2021-08-25 00:00:00+00:00,19.51
2021-08-26 00:00:00+00:00,17.58
2021-08-27 00:00:00+00:00,17.07
2021-08-28 00:00:00+00:00,17.49
2021-08-29 00:00:00+00:00,17.62
2021-08-30 00:00:00+00:00,18.01
2021-08-31 00:00:00+00:00,18.41
2021-09-01 00:00:00+00:00,18.54
2021-09-02 00:00:00+00:00,17.58
2021-09-03 00:00:00+00:00,15.87
2021-09-04 00:00:00+00:00,14.38
2021-09-05 00:00:00+00:00,15.0
2021-09-06 00:00:00+00:00,17.88
2021-09-07 00:00:00+00:00,25.24
2021-09-08 00:00:00+00:00,37.11
2021-09-09 00:00:00+00:00,52.58
2021-09-10 00:00:00+00:00,71.44
2021-09-11 00:00:00+00:00,70.78
2021-09-12 00:00:00+00:00,57.08
2021-09-13 00:00:00+00:00,43.36
2021-09-14 00:00:00+00:00,34.4
2021-09-15 00:00:00+00:00,53.33
2021-09-16 00:00:00+00:00,107.64
2021-09-17 00:00:00+00:00,216.77
2021-09-18 00:00:00+00:00,367.98
2021-09-19 00:00:00+00:00,361.24
2021-09-20 00:00:00+00:00,302.39
2021-09-21 00:00:00+00:00,261.42
2021-09-22 00:00:00+00:00,235.59
2021-09-23 00:00:00+00:00,215.27
2021-09-24 00:00:00+00:00,186.93
2021-09-25 00:00:00+00:00,163.82
2021-09-26 00:00:00+00:00,141.89
2021-09-27 00:00:00+00:00,118.95
2021-09-28 00:00:00+00:00,99.46
2021-09-29 00:00:00+00:00,92.54
2021-09-30 00:00:00+00:00,95.16
2021-10-01 00:00:00+00:00,112.5
2021-10-02 00:00:00+00:00,141.89
2021-10-03 00:00:00+00:00,224.94
2021-10-04 00:00:00+00:00,315.23
2021-10-05 00:00:00+00:00,340.98
2021-10-06 00:00:00+00:00,319.63
2021-10-07 00:00:00+00:00,301.0
2021-10-08 00:00:00+00:00,298.23
2021-10-09 00:00:00+00:00,305.2
2021-10-10 00:00:00+00:00,310.17
2021-10-11 00:00:00+00:00,315.96
2021-10-12 00:00:00+00:00,315.96
2021-10-13 00:00:00+00:00,307.32
2021-10-14 00:00:00+00:00,286.74
2021-10-15 00:00:00+00:00,419.73
2021-10-16 00:00:00+00:00,563.94
2021-10-17 00:00:00+00:00,547.28
2021-10-18 00:00:00+00:00,505.99
2021-10-19 00:00:00+00:00,478.73
2021-10-20 00:00:00+00:00,439.55
2021-10-21 00:00:00+00:00,393.46
2021-10-22 00:00:00+00:00,348.14
2021-10-23 00:00:00+00:00,342.56
2021-10-24 00:00:00+00:00,368.83
2021-10-25 00:00:00+00:00,376.57
2021-10-26 00:00:00+00:00,341.77
2021-10-27 00:00:00+00:00,296.85
2021-10-28 00:00:00+00:00,260.22
2021-10-29 00:00:00+00:00,234.5
2021-10-30 00:00:00+00:00,219.8
2021-10-31 00:00:00+00:00,218.79
2021-11-01 00:00:00+00:00,225.46
2021-11-02 00:00:00+00:00,224.94
2021-11-03 00:00:00+00:00,212.3
2021-11-04 00:00:00+00:00,189.55
2021-11-05 00:00:00+00:00,169.22
2021-11-06 00:00:00+00:00,160.06
2021-11-07 00:00:00+00:00,161.93
2021-11-08 00:00:00+00:00,174.39
2021-11-09 00:00:00+00:00,168.04
2021-11-10 00:00:00+00:00,153.17
2021-11-11 00:00:00+00:00,139.28
